Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,total_queries_count,ts_submit,ts_submit_dt,standard_queries_count,first_name_queries_count,last_name_queries_count,country_queries_count,other_queries_count
138,1,5,50,1159992590716,2006-10-04 20:09:50.716,40,15,8,9,8
139,1,1,10,1159994002716,2006-10-04 20:33:22.716,0,0,0,0,0
140,1,1,10,1159994814716,2006-10-04 20:46:54.716,0,0,0,0,0
141,1,9,110,1159996566716,2006-10-04 21:16:06.716,60,19,14,15,12
142,1,6,50,1159997468716,2006-10-04 21:31:08.716,0,0,0,0,0
143,1,10,110,1160000161716,2006-10-04 22:16:01.716,60,27,7,14,12
144,1,4,50,1160000426716,2006-10-04 22:20:26.716,0,0,0,0,0
145,1,12,220,1160000499716,2006-10-04 22:21:39.716,120,47,28,29,16
146,1,1,10,1160000709716,2006-10-04 22:25:09.716,0,0,0,0,0
147,1,13,110,1160000859716,2006-10-04 22:27:39.716,60,24,9,15,12
148,1,1,10,1160001258716,2006-10-04 22:34:18.716,0,0,0,0,0
149,1,1,10,1160001538716,2006-10-04 22:38:58.716,0,0,0,0,0
150,1,1,10,1160001579716,2006-10-04 22:39:39.716,0,0,0,0,0
151,1,1,10,1160001632716,2006-10-04 22:40:32.716,0,0,0,0,0
152,1,1,10,1160002910716,2006-10-04 23:01:50.716,0,0,0,0,0
153,1,13,110,1160003343716,2006-10-04 23:09:03.716,60,26,7,15,12
154,1,1,10,1160003787716,2006-10-04 23:16:27.716,0,0,0,0,0
155,1,1,10,1160005190716,2006-10-04 23:39:50.716,0,0,0,0,0
156,1,1,10,1160005493716,2006-10-04 23:44:53.716,0,0,0,0,0
157,1,1,10,1160005596716,2006-10-04 23:46:36.716,0,0,0,0,0
158,1,1,20,1160008462716,2006-10-05 00:34:22.716,10,2,2,2,4
159,1,1,10,1160010287716,2006-10-05 01:04:47.716,0,0,0,0,0
160,1,1,10,1160010372716,2006-10-05 01:06:12.716,0,0,0,0,0
161,1,15,110,1160010946716,2006-10-05 01:15:46.716,60,18,15,15,12
162,1,1,10,1160011188716,2006-10-05 01:19:48.716,0,0,0,0,0
163,1,1,10,1160011874716,2006-10-05 01:31:14.716,0,0,0,0,0
164,1,1,10,1160012502716,2006-10-05 01:41:42.716,0,0,0,0,0
165,1,1,10,1160013296716,2006-10-05 01:54:56.716,0,0,0,0,0
166,1,1,10,1160013428716,2006-10-05 01:57:08.716,0,0,0,0,0
167,1,1,10,1160013501716,2006-10-05 01:58:21.716,0,0,0,0,0
168,1,6,110,1160013575716,2006-10-05 01:59:35.716,60,20,13,15,12
169,1,15,110,1160013860716,2006-10-05 02:04:20.716,60,23,12,15,10
170,1,1,10,1160037124716,2006-10-05 08:32:04.716,0,0,0,0,0
171,1,2,50,1160037167716,2006-10-05 08:32:47.716,40,8,10,10,12
172,1,31,250,1160037281716,2006-10-05 08:34:41.716,240,55,60,60,65
173,1,51,610,1160038140716,2006-10-05 08:49:00.716,480,128,120,120,112
174,1,1,10,1160072660716,2006-10-05 18:24:20.716,0,0,0,0,0
175,1,8,110,1160074010716,2006-10-05 18:46:50.716,60,16,15,15,14
176,1,1,10,1160076483716,2006-10-05 19:28:03.716,0,0,0,0,0
177,1,65,610,1160090983716,2006-10-05 23:29:43.716,480,136,120,120,104
178,1,1,10,1160092149716,2006-10-05 23:49:09.716,0,0,0,0,0
179,1,1,10,1160092166716,2006-10-05 23:49:26.716,0,0,0,0,0
180,1,5,50,1160092321716,2006-10-05 23:52:01.716,0,0,0,0,0
181,1,1,20,1160092477716,2006-10-05 23:54:37.716,0,0,0,0,0
182,1,20,110,1160092976716,2006-10-06 00:02:56.716,60,18,15,15,12
183,1,110,610,1160093142716,2006-10-06 00:05:42.716,480,167,108,110,95
184,1,9,110,1160093539716,2006-10-06 00:12:19.716,60,12,15,15,18
185,1,16,110,1160094627716,2006-10-06 00:30:27.716,60,27,12,15,6
186,1,3,20,1160095173716,2006-10-06 00:39:33.716,10,3,2,2,3
187,1,1,10,1160095359716,2006-10-06 00:42:39.716,0,0,0,0,0
188,1,1,10,1160095513716,2006-10-06 00:45:13.716,0,0,0,0,0
189,1,1,10,1160095989716,2006-10-06 00:53:09.716,0,0,0,0,0
190,1,1,10,1160096048716,2006-10-06 00:54:08.716,0,0,0,0,0
191,1,1,10,1160096132716,2006-10-06 00:55:32.716,0,0,0,0,0
192,1,1,10,1160096252716,2006-10-06 00:57:32.716,0,0,0,0,0
193,1,1,10,1160096304716,2006-10-06 00:58:24.716,0,0,0,0,0
194,1,1,10,1160096950716,2006-10-06 01:09:10.716,0,0,0,0,0
195,1,1,10,1160097102716,2006-10-06 01:11:42.716,0,0,0,0,0
196,1,1,10,1160097750716,2006-10-06 01:22:30.716,0,0,0,0,0
197,7,717,3890,1160098064716,2006-10-06 01:27:44.716,3840,1572,638,905,725
198,1,3,20,1160098123716,2006-10-06 01:28:43.716,0,0,0,0,0
199,1,3,20,1160098257716,2006-10-06 01:30:57.716,0,0,0,0,0
200,1,2,20,1160098506716,2006-10-06 01:35:06.716,0,0,0,0,0
201,7,243,3890,1160099128716,2006-10-06 01:45:28.716,3840,1493,653,926,768
202,1,15,210,1160099562716,2006-10-06 01:52:42.716,160,66,26,38,30
203,1,1,10,1160102680716,2006-10-06 02:44:40.716,0,0,0,0,0
204,1,1,10,1160103473716,2006-10-06 02:57:53.716,0,0,0,0,0
205,1,1,10,1160103881716,2006-10-06 03:04:41.716,0,0,0,0,0
206,1,1,10,1160104008716,2006-10-06 03:06:48.716,0,0,0,0,0
207,1,1,10,1160104240716,2006-10-06 03:10:40.716,0,0,0,0,0
208,1,1,10,1160104827716,2006-10-06 03:20:27.716,0,0,0,0,0
209,1,1,10,1160105349716,2006-10-06 03:29:09.716,0,0,0,0,0
210,1,1,10,1160105460716,2006-10-06 03:31:00.716,0,0,0,0,0
211,1,1,10,1160105731716,2006-10-06 03:35:31.716,0,0,0,0,0
212,1,1,10,1160106067716,2006-10-06 03:41:07.716,0,0,0,0,0
213,1,1,10,1160106200716,2006-10-06 03:43:20.716,0,0,0,0,0
214,1,1,10,1160106299716,2006-10-06 03:44:59.716,0,0,0,0,0
215,1,1,10,1160106404716,2006-10-06 03:46:44.716,0,0,0,0,0
216,1,1,20,1160106559716,2006-10-06 03:49:19.716,0,0,0,0,0
217,1,3,20,1160106748716,2006-10-06 03:52:28.716,0,0,0,0,0
218,1,2,20,1160106968716,2006-10-06 03:56:08.716,0,0,0,0,0
219,1,72,410,1160107157716,2006-10-06 03:59:17.716,360,72,90,90,108
220,1,23,160,1160107700716,2006-10-06 04:08:20.716,140,32,35,35,38
221,1,55,410,1160108168716,2006-10-06 04:16:08.716,360,161,50,83,66
222,1,9,150,1160108938716,2006-10-06 04:28:58.716,130,52,28,26,24
223,1,15,150,1160109617716,2006-10-06 04:40:17.716,130,57,21,26,26
224,1,13,150,1160109834716,2006-10-06 04:43:54.716,130,57,18,30,25
225,1,12,150,1160110380716,2006-10-06 04:53:00.716,130,62,32,16,20
226,1,37,190,1160110758716,2006-10-06 04:59:18.716,160,76,26,36,22
227,1,22,210,1160110938716,2006-10-06 05:02:18.716,160,60,31,37,32
228,1,75,410,1160111218716,2006-10-06 05:06:58.716,370,105,92,92,81
229,1,59,410,1160112681716,2006-10-06 05:31:21.716,360,142,77,70,71
230,1,27,160,1160113329716,2006-10-06 05:42:09.716,140,69,20,31,20
231,1,23,190,1160113812716,2006-10-06 05:50:12.716,150,35,37,37,41
232,1,28,210,1160114155716,2006-10-06 05:55:55.716,160,59,40,40,21
233,1,50,410,1160114585716,2006-10-06 06:03:05.716,360,115,86,88,71
234,1,1,10,1160115231716,2006-10-06 06:13:51.716,0,0,0,0,0
235,1,3,20,1160115653716,2006-10-06 06:20:53.716,0,0,0,0,0
236,1,1,20,1160116304716,2006-10-06 06:31:44.716,0,0,0,0,0
237,1,1,20,1160116820716,2006-10-06 06:40:20.716,0,0,0,0,0
238,1,2,20,1160117209716,2006-10-06 06:46:49.716,0,0,0,0,0
239,1,1,20,1160117378716,2006-10-06 06:49:38.716,0,0,0,0,0
240,1,3,20,1160117549716,2006-10-06 06:52:29.716,0,0,0,0,0
241,1,79,410,1160117928716,2006-10-06 06:58:48.716,360,133,75,89,63
242,1,76,410,1160119125716,2006-10-06 07:18:45.716,360,163,59,72,66
243,1,24,230,1160119764716,2006-10-06 07:29:24.716,200,72,38,50,40
244,1,15,290,1160120136716,2006-10-06 07:35:36.716,240,74,59,59,48
245,1,54,290,1160121510716,2006-10-06 07:58:30.716,240,50,60,60,70
246,1,1,10,1160122155716,2006-10-06 08:09:15.716,0,0,0,0,0
247,1,3,20,1160122419716,2006-10-06 08:13:39.716,0,0,0,0,0
248,1,3,20,1160122823716,2006-10-06 08:20:23.716,0,0,0,0,0
249,1,51,290,1160123284716,2006-10-06 08:28:04.716,240,117,22,55,46
250,1,1,20,1160124360716,2006-10-06 08:46:00.716,10,2,2,2,4
251,1,2,20,1160126579716,2006-10-06 09:22:59.716,10,3,2,2,3
252,1,1,10,1160127821716,2006-10-06 09:43:41.716,0,0,0,0,0
253,1,1,20,1160129300716,2006-10-06 10:08:20.716,0,0,0,0,0
254,1,1,10,1160155780716,2006-10-06 17:29:40.716,0,0,0,0,0
255,1,54,410,1160156126716,2006-10-06 17:35:26.716,360,108,90,90,72
256,2,85,450,1160156542716,2006-10-06 17:42:22.716,430,136,102,107,85
257,1,63,410,1160159776716,2006-10-06 18:36:16.716,360,95,90,90,85
258,1,1,10,1160162032716,2006-10-06 19:13:52.716,0,0,0,0,0
259,1,3,50,1160162120716,2006-10-06 19:15:20.716,30,11,7,7,5
260,1,7,50,1160163130716,2006-10-06 19:32:10.716,30,13,4,7,6
261,1,21,110,1160163754716,2006-10-06 19:42:34.716,60,28,5,15,12
262,1,7,110,1160164654716,2006-10-06 19:57:34.716,60,23,15,11,11
263,1,52,410,1160164797716,2006-10-06 19:59:57.716,360,74,90,90,106
264,1,19,110,1160165733716,2006-10-06 20:15:33.716,60,28,9,11,12
265,1,17,110,1160166663716,2006-10-06 20:31:03.716,60,28,15,5,12
266,1,1,10,1160167496716,2006-10-06 20:44:56.716,0,0,0,0,0
267,6,245,1580,1160167552716,2006-10-06 20:45:52.716,1560,313,390,390,467
268,7,202,1950,1160170943716,2006-10-06 21:42:23.716,1930,605,478,465,382
269,1,33,360,1160173176716,2006-10-06 22:19:36.716,210,73,43,52,42
270,1,3,20,1160173653716,2006-10-06 22:27:33.716,10,2,2,2,4
271,4,295,1720,1160173950716,2006-10-06 22:32:30.716,1680,738,311,296,335
272,1,73,410,1160175148716,2006-10-06 22:52:28.716,370,126,89,90,65
273,1,179,960,1160180502716,2006-10-07 00:21:42.716,710,301,159,139,111
274,1,243,1920,1160182806716,2006-10-07 01:00:06.716,1500,546,346,362,246
275,1,62,500,1160187064716,2006-10-07 02:11:04.716,310,136,51,66,57
276,1,10,60,1160188424716,2006-10-07 02:33:44.716,40,15,7,10,8
277,1,42,290,1160188739716,2006-10-07 02:38:59.716,180,87,45,17,31
278,1,32,210,1160189632716,2006-10-07 02:53:52.716,160,53,37,40,30
279,1,35,210,1160190209716,2006-10-07 03:03:29.716,160,79,24,25,32
280,2,368,2010,1160190891716,2006-10-07 03:14:51.716,1960,592,489,489,390
281,1,2,20,1160204698716,2006-10-07 07:04:58.716,10,3,2,2,3
282,2,213,2010,1160253070716,2006-10-07 20:31:10.716,1960,855,481,379,245
283,2,128,2010,1160288100716,2006-10-08 06:15:00.716,1960,794,373,467,326
284,1,16,120,1160289622716,2006-10-08 06:40:22.716,60,30,6,15,9
285,1,1,10,1160290286716,2006-10-08 06:51:26.716,0,0,0,0,0
286,1,1,10,1160291204716,2006-10-08 07:06:44.716,0,0,0,0,0
287,1,1,10,1160291464716,2006-10-08 07:11:04.716,0,0,0,0,0
288,1,26,290,1160291968716,2006-10-08 07:19:28.716,240,118,54,52,16
289,1,40,290,1160295185716,2006-10-08 08:13:05.716,240,87,60,51,42
290,1,1,10,1160296680716,2006-10-08 08:38:00.716,0,0,0,0,0
291,2,31,570,1160332719716,2006-10-08 18:38:39.716,560,193,122,133,112
292,2,185,1070,1160336662716,2006-10-08 19:44:22.716,1020,470,241,146,163
293,2,111,1070,1160337647716,2006-10-08 20:00:47.716,1020,302,255,255,208
294,2,73,1070,1160338500716,2006-10-08 20:15:00.716,1020,466,238,201,115
295,2,137,1070,1160339298716,2006-10-08 20:28:18.716,1020,315,254,250,201
296,2,177,1070,1160340114716,2006-10-08 20:41:54.716,1020,263,255,255,247
297,1,1,10,1160343404716,2006-10-08 21:36:44.716,0,0,0,0,0
298,1,1,10,1160379403716,2006-10-09 07:36:43.716,0,0,0,0,0
299,1,1,10,1160380729716,2006-10-09 07:58:49.716,0,0,0,0,0
300,2,61,1070,1160405749716,2006-10-09 14:55:49.716,1020,205,255,255,305
301,2,138,1070,1160407400716,2006-10-09 15:23:20.716,1020,507,193,152,168
302,2,140,1070,1160409032716,2006-10-09 15:50:32.716,1020,363,252,209,196
303,1,1,10,1160410267716,2006-10-09 16:11:07.716,0,0,0,0,0
304,2,170,1070,1160410449716,2006-10-09 16:14:09.716,1020,436,223,175,186
305,1,1,10,1160411548716,2006-10-09 16:32:28.716,0,0,0,0,0
306,2,67,530,1160412172716,2006-10-09 16:42:52.716,520,151,130,130,109
307,1,1,10,1160412742716,2006-10-09 16:52:22.716,0,0,0,0,0
308,2,340,2010,1160414343716,2006-10-09 17:19:03.716,1960,599,481,489,391
309,2,61,680,1160414933716,2006-10-09 17:28:53.716,670,253,148,158,111
310,1,1,10,1160415212716,2006-10-09 17:33:32.716,0,0,0,0,0
311,2,71,1160,1160415475716,2006-10-09 17:37:55.716,1140,343,284,285,228
312,1,1,10,1160415805716,2006-10-09 17:43:25.716,0,0,0,0,0
313,7,756,3890,1160415952716,2006-10-09 17:45:52.716,3840,871,960,960,1049
314,1,1,10,1160417601716,2006-10-09 18:13:21.716,0,0,0,0,0
315,7,600,3890,1160418191716,2006-10-09 18:23:11.716,3840,1021,960,960,899
316,1,3,30,1160419360716,2006-10-09 18:42:40.716,10,4,2,2,2
317,7,295,3890,1160419587716,2006-10-09 18:46:27.716,3840,1903,718,923,296
318,7,271,3690,1160420993716,2006-10-09 19:09:53.716,3640,826,910,910,994
319,1,2,30,1160421255716,2006-10-09 19:14:15.716,10,2,2,2,4
320,1,3,30,1160421846716,2006-10-09 19:24:06.716,10,2,2,2,4
321,1,4,30,1160422842716,2006-10-09 19:40:42.716,10,3,2,2,3
322,1,4,30,1160423305716,2006-10-09 19:48:25.716,20,9,3,5,3
323,1,1,20,1160424247716,2006-10-09 20:04:07.716,10,3,2,2,3
324,7,529,2740,1160424554716,2006-10-09 20:09:14.716,2710,704,677,677,652
325,1,1,10,1160424605716,2006-10-09 20:10:05.716,0,0,0,0,0
326,1,3,30,1160425084716,2006-10-09 20:18:04.716,10,5,1,2,2
327,1,4,30,1160425472716,2006-10-09 20:24:32.716,10,2,2,2,4
328,1,3,30,1160426001716,2006-10-09 20:33:21.716,10,5,1,2,2
329,1,1,10,1160427404716,2006-10-09 20:56:44.716,0,0,0,0,0
330,1,3,30,1160427821716,2006-10-09 21:03:41.716,10,5,1,2,2
331,1,4,30,1160428320716,2006-10-09 21:12:00.716,10,3,2,2,3
332,2,104,2010,1160432357716,2006-10-09 22:19:17.716,1960,668,457,462,373
333,2,67,1000,1160432986716,2006-10-09 22:29:46.716,990,332,215,245,198
334,2,114,2010,1160433404716,2006-10-09 22:36:44.716,1960,424,490,490,556
335,2,112,2010,1160434258716,2006-10-09 22:50:58.716,1960,851,248,482,379
336,2,358,2010,1160435002716,2006-10-09 23:03:22.716,1960,429,490,490,551
337,2,312,2010,1160435777716,2006-10-09 23:16:17.716,1960,621,464,485,390
338,2,152,1260,1160441432716,2006-10-10 00:50:32.716,1220,270,305,305,340
339,2,49,770,1160442025716,2006-10-10 01:00:25.716,760,377,61,170,152
340,1,3,30,1160444789716,2006-10-10 01:46:29.716,10,5,1,2,2
341,1,7,60,1160445559716,2006-10-10 01:59:19.716,40,8,10,10,12
342,1,4,60,1160446551716,2006-10-10 02:15:51.716,40,12,10,10,8
343,1,28,250,1160448630716,2006-10-10 02:50:30.716,190,85,38,32,35
344,1,1,10,1160450804716,2006-10-10 03:26:44.716,0,0,0,0,0
345,1,37,260,1160453851716,2006-10-10 04:17:31.716,200,74,36,50,40
346,1,56,390,1160505600716,2006-10-10 18:40:00.716,300,76,75,75,74
347,1,22,390,1160506601716,2006-10-10 18:56:41.716,310,105,77,70,58
348,1,1,10,1160511210716,2006-10-10 20:13:30.716,0,0,0,0,0
349,1,1,10,1160511491716,2006-10-10 20:18:11.716,0,0,0,0,0
350,1,48,390,1160511558716,2006-10-10 20:19:18.716,310,67,77,77,89
351,1,69,390,1160512096716,2006-10-10 20:28:16.716,310,98,77,73,62
